,signal
2019-01-02 09:45:00+00:00,1
2019-01-02 10:00:00+00:00,1
2019-01-02 10:15:00+00:00,1
2019-01-02 10:30:00+00:00,1
2019-01-02 10:45:00+00:00,0
2019-01-02 11:00:00+00:00,1
2019-01-02 11:15:00+00:00,0
2019-01-02 11:30:00+00:00,1
2019-01-02 11:45:00+00:00,0
2019-01-02 12:00:00+00:00,1
2019-01-02 12:15:00+00:00,0
2019-01-02 12:30:00+00:00,1
2019-01-02 12:45:00+00:00,1
2019-01-02 13:00:00+00:00,1
2019-01-02 13:15:00+00:00,1
2019-01-02 13:30:00+00:00,0
2019-01-02 13:45:00+00:00,1
2019-01-02 14:00:00+00:00,0
2019-01-02 14:15:00+00:00,1
2019-01-02 14:30:00+00:00,0
2019-01-02 14:45:00+00:00,0
2019-01-02 15:00:00+00:00,0
2019-01-02 15:15:00+00:00,1
2019-01-02 15:30:00+00:00,0
2019-01-02 15:45:00+00:00,1
2019-01-02 16:00:00+00:00,0
2019-01-04 09:45:00+00:00,1
2019-01-04 10:00:00+00:00,0
2019-01-04 10:15:00+00:00,1
2019-01-04 10:30:00+00:00,0
2019-01-04 10:45:00+00:00,1
2019-01-04 11:00:00+00:00,1
2019-01-04 11:15:00+00:00,0
2019-01-04 11:30:00+00:00,1
2019-01-04 11:45:00+00:00,1
2019-01-04 12:00:00+00:00,0
2019-01-04 12:15:00+00:00,1
2019-01-04 12:30:00+00:00,1
2019-01-04 12:45:00+00:00,1
2019-01-04 13:00:00+00:00,1
2019-01-04 13:15:00+00:00,0
2019-01-04 13:30:00+00:00,0
2019-01-04 13:45:00+00:00,1
2019-01-04 14:00:00+00:00,0
2019-01-04 14:15:00+00:00,1
2019-01-04 14:30:00+00:00,1
2019-01-04 14:45:00+00:00,0
2019-01-04 15:00:00+00:00,1
2019-01-04 15:15:00+00:00,0
2019-01-04 15:30:00+00:00,1
2019-01-04 15:45:00+00:00,1
2019-01-04 16:00:00+00:00,0
2019-01-07 09:45:00+00:00,1
2019-01-07 10:00:00+00:00,0
2019-01-07 10:15:00+00:00,0
2019-01-07 10:30:00+00:00,1
2019-01-07 10:45:00+00:00,0
2019-01-07 11:00:00+00:00,1
2019-01-07 11:15:00+00:00,1
2019-01-07 11:30:00+00:00,1
2019-01-07 11:45:00+00:00,1
2019-01-07 12:00:00+00:00,0
2019-01-07 12:15:00+00:00,0
2019-01-07 12:30:00+00:00,1
2019-01-07 12:45:00+00:00,1
2019-01-07 13:00:00+00:00,1
2019-01-07 13:15:00+00:00,1
2019-01-07 13:30:00+00:00,1
2019-01-07 13:45:00+00:00,0
2019-01-07 14:00:00+00:00,1
2019-01-07 14:15:00+00:00,1
2019-01-07 14:30:00+00:00,0
2019-01-07 14:45:00+00:00,0
2019-01-07 15:00:00+00:00,1
2019-01-07 15:15:00+00:00,1
2019-01-07 15:30:00+00:00,0
2019-01-07 15:45:00+00:00,0
2019-01-07 16:00:00+00:00,1
2019-01-08 09:45:00+00:00,0
2019-01-08 10:00:00+00:00,0
2019-01-08 10:15:00+00:00,0
2019-01-08 10:30:00+00:00,0
2019-01-08 10:45:00+00:00,0
2019-01-08 11:00:00+00:00,0
2019-01-08 11:15:00+00:00,1
2019-01-08 11:30:00+00:00,0
2019-01-08 11:45:00+00:00,1
2019-01-08 12:00:00+00:00,1
2019-01-08 12:15:00+00:00,0
2019-01-08 12:30:00+00:00,0
2019-01-08 12:45:00+00:00,0
2019-01-08 13:00:00+00:00,0
2019-01-08 13:15:00+00:00,1
2019-01-08 13:30:00+00:00,0
2019-01-08 13:45:00+00:00,1
2019-01-08 14:00:00+00:00,1
2019-01-08 14:15:00+00:00,0
2019-01-08 14:30:00+00:00,0
2019-01-08 14:45:00+00:00,1
2019-01-08 15:00:00+00:00,1
2019-01-08 15:15:00+00:00,1
2019-01-08 15:30:00+00:00,1
2019-01-08 15:45:00+00:00,1
2019-01-08 16:00:00+00:00,1
2019-01-09 09:45:00+00:00,1
2019-01-09 10:00:00+00:00,0
2019-01-09 10:15:00+00:00,0
2019-01-09 10:30:00+00:00,0
2019-01-09 10:45:00+00:00,1
2019-01-09 11:00:00+00:00,1
2019-01-09 11:15:00+00:00,1
2019-01-09 11:30:00+00:00,0
2019-01-09 11:45:00+00:00,1
2019-01-09 12:00:00+00:00,0
2019-01-09 12:15:00+00:00,1
2019-01-09 12:30:00+00:00,1
2019-01-09 12:45:00+00:00,1
2019-01-09 13:00:00+00:00,0
2019-01-09 13:15:00+00:00,1
2019-01-09 13:30:00+00:00,1
2019-01-09 13:45:00+00:00,0
2019-01-09 14:00:00+00:00,1
2019-01-09 14:15:00+00:00,0
2019-01-09 14:30:00+00:00,1
2019-01-09 14:45:00+00:00,0
2019-01-09 15:00:00+00:00,1
2019-01-09 15:15:00+00:00,0
2019-01-09 15:30:00+00:00,0
2019-01-09 15:45:00+00:00,0
2019-01-09 16:00:00+00:00,0
2019-01-10 09:45:00+00:00,0
2019-01-10 10:00:00+00:00,1
2019-01-10 10:15:00+00:00,1
2019-01-10 10:30:00+00:00,1
2019-01-10 10:45:00+00:00,1
2019-01-10 11:00:00+00:00,1
2019-01-10 11:15:00+00:00,0
2019-01-10 11:30:00+00:00,1
2019-01-10 11:45:00+00:00,0
2019-01-10 12:00:00+00:00,0
2019-01-10 12:15:00+00:00,0
2019-01-10 12:30:00+00:00,0
2019-01-10 12:45:00+00:00,1
2019-01-10 13:00:00+00:00,0
2019-01-10 13:15:00+00:00,1
2019-01-10 13:30:00+00:00,0
2019-01-10 13:45:00+00:00,1
2019-01-10 14:00:00+00:00,1
2019-01-10 14:15:00+00:00,0
2019-01-10 14:30:00+00:00,1
2019-01-10 14:45:00+00:00,0
2019-01-10 15:00:00+00:00,0
2019-01-10 15:15:00+00:00,1
2019-01-10 15:30:00+00:00,1
2019-01-10 15:45:00+00:00,0
2019-01-10 16:00:00+00:00,0
2019-01-11 09:45:00+00:00,1
2019-01-11 10:00:00+00:00,0
2019-01-11 10:15:00+00:00,0
2019-01-11 10:30:00+00:00,1
2019-01-11 10:45:00+00:00,1
2019-01-11 11:00:00+00:00,0
2019-01-11 11:15:00+00:00,1
2019-01-11 11:30:00+00:00,1
2019-01-11 11:45:00+00:00,1
2019-01-11 12:00:00+00:00,1
2019-01-11 12:15:00+00:00,0
2019-01-11 12:30:00+00:00,1
2019-01-11 12:45:00+00:00,0
2019-01-11 13:00:00+00:00,0
2019-01-11 13:15:00+00:00,1
2019-01-11 13:30:00+00:00,1
2019-01-11 13:45:00+00:00,0
2019-01-11 14:00:00+00:00,1
2019-01-11 14:15:00+00:00,0
2019-01-11 14:30:00+00:00,1
2019-01-11 14:45:00+00:00,0
2019-01-11 15:00:00+00:00,1
2019-01-11 15:15:00+00:00,1
2019-01-11 15:30:00+00:00,1
2019-01-11 15:45:00+00:00,0
2019-01-11 16:00:00+00:00,1
2019-01-14 09:45:00+00:00,1
2019-01-14 10:00:00+00:00,1
2019-01-14 10:15:00+00:00,0
2019-01-14 10:30:00+00:00,1
2019-01-14 10:45:00+00:00,0
2019-01-14 11:00:00+00:00,0
2019-01-14 11:15:00+00:00,0
2019-01-14 11:30:00+00:00,1
2019-01-14 11:45:00+00:00,0
2019-01-14 12:00:00+00:00,1
2019-01-14 12:15:00+00:00,1
2019-01-14 12:30:00+00:00,0
2019-01-14 12:45:00+00:00,1
2019-01-14 13:00:00+00:00,0
2019-01-14 13:15:00+00:00,1
2019-01-14 13:30:00+00:00,1
2019-01-14 13:45:00+00:00,0
2019-01-14 14:00:00+00:00,0
2019-01-14 14:15:00+00:00,1
2019-01-14 14:30:00+00:00,1
2019-01-14 14:45:00+00:00,1
2019-01-14 15:00:00+00:00,0
2019-01-14 15:15:00+00:00,1
2019-01-14 15:30:00+00:00,1
2019-01-14 15:45:00+00:00,0
2019-01-14 16:00:00+00:00,0
2019-01-15 09:45:00+00:00,0
2019-01-15 10:00:00+00:00,0
2019-01-15 10:15:00+00:00,1
2019-01-15 10:30:00+00:00,1
2019-01-15 10:45:00+00:00,1
2019-01-15 11:00:00+00:00,0
2019-01-15 11:15:00+00:00,1
2019-01-15 11:30:00+00:00,1
2019-01-15 11:45:00+00:00,1
2019-01-15 12:00:00+00:00,1
2019-01-15 12:15:00+00:00,0
2019-01-15 12:30:00+00:00,1
2019-01-15 12:45:00+00:00,0
2019-01-15 13:00:00+00:00,0
2019-01-15 13:15:00+00:00,0
2019-01-15 13:30:00+00:00,0
2019-01-15 13:45:00+00:00,0
2019-01-15 14:00:00+00:00,1
2019-01-15 14:15:00+00:00,0
2019-01-15 14:30:00+00:00,1
2019-01-15 14:45:00+00:00,0
2019-01-15 15:00:00+00:00,1
2019-01-15 15:15:00+00:00,0
2019-01-15 15:30:00+00:00,0
2019-01-15 15:45:00+00:00,0
2019-01-15 16:00:00+00:00,1
2019-01-16 09:45:00+00:00,0
2019-01-16 10:00:00+00:00,1
2019-01-16 10:15:00+00:00,1
2019-01-16 10:30:00+00:00,0
2019-01-16 10:45:00+00:00,1
2019-01-16 11:00:00+00:00,1
2019-01-16 11:15:00+00:00,1
2019-01-16 11:30:00+00:00,1
2019-01-16 11:45:00+00:00,0
2019-01-16 12:00:00+00:00,1
2019-01-16 12:15:00+00:00,1
2019-01-16 12:30:00+00:00,1
2019-01-16 12:45:00+00:00,1
2019-01-16 13:00:00+00:00,1
2019-01-16 13:15:00+00:00,1
2019-01-16 13:30:00+00:00,1
2019-01-16 13:45:00+00:00,0
2019-01-16 14:00:00+00:00,0
2019-01-16 14:15:00+00:00,1
2019-01-16 14:30:00+00:00,1
2019-01-16 14:45:00+00:00,0
2019-01-16 15:00:00+00:00,1
2019-01-16 15:15:00+00:00,1
2019-01-16 15:30:00+00:00,0
2019-01-16 15:45:00+00:00,0
2019-01-16 16:00:00+00:00,1
2019-01-17 09:45:00+00:00,0
2019-01-17 10:00:00+00:00,0
2019-01-17 10:15:00+00:00,1
2019-01-17 10:30:00+00:00,0
2019-01-17 10:45:00+00:00,1
2019-01-17 11:00:00+00:00,0
2019-01-17 11:15:00+00:00,1
2019-01-17 11:30:00+00:00,1
2019-01-17 11:45:00+00:00,0
2019-01-17 12:00:00+00:00,1
2019-01-17 12:15:00+00:00,0
2019-01-17 12:30:00+00:00,0
2019-01-17 12:45:00+00:00,1
2019-01-17 13:00:00+00:00,1
2019-01-17 13:15:00+00:00,1
2019-01-17 13:30:00+00:00,0
2019-01-17 13:45:00+00:00,1
2019-01-17 14:00:00+00:00,0
2019-01-17 14:15:00+00:00,0
2019-01-17 14:30:00+00:00,1
2019-01-17 14:45:00+00:00,0
2019-01-17 15:00:00+00:00,0
2019-01-17 15:15:00+00:00,1
2019-01-17 15:30:00+00:00,0
2019-01-17 15:45:00+00:00,1
2019-01-17 16:00:00+00:00,1
2019-01-22 09:45:00+00:00,0
2019-01-22 10:00:00+00:00,0
2019-01-22 10:15:00+00:00,1
2019-01-22 10:30:00+00:00,1
2019-01-22 10:45:00+00:00,1
2019-01-22 11:00:00+00:00,1
2019-01-22 11:15:00+00:00,1
2019-01-22 11:30:00+00:00,0
2019-01-22 11:45:00+00:00,0
2019-01-22 12:00:00+00:00,0
2019-01-22 12:15:00+00:00,0
2019-01-22 12:30:00+00:00,1
2019-01-22 12:45:00+00:00,1
2019-01-22 13:00:00+00:00,0
2019-01-22 13:15:00+00:00,1
2019-01-22 13:30:00+00:00,0
2019-01-22 13:45:00+00:00,1
2019-01-22 14:00:00+00:00,0
2019-01-22 14:15:00+00:00,0
2019-01-22 14:30:00+00:00,0
2019-01-22 14:45:00+00:00,1
2019-01-22 15:00:00+00:00,0
2019-01-22 15:15:00+00:00,1
2019-01-22 15:30:00+00:00,1
2019-01-22 15:45:00+00:00,1
2019-01-22 16:00:00+00:00,1
2019-01-23 09:45:00+00:00,1
2019-01-23 10:00:00+00:00,1
2019-01-23 10:15:00+00:00,0
2019-01-23 10:30:00+00:00,0
2019-01-23 10:45:00+00:00,0
2019-01-23 11:00:00+00:00,1
2019-01-23 11:15:00+00:00,0
2019-01-23 11:30:00+00:00,0
2019-01-23 11:45:00+00:00,0
2019-01-23 12:00:00+00:00,0
2019-01-23 12:15:00+00:00,1
2019-01-23 12:30:00+00:00,1
2019-01-23 12:45:00+00:00,1
2019-01-23 13:00:00+00:00,0
2019-01-23 13:15:00+00:00,1
2019-01-23 13:30:00+00:00,1
2019-01-23 13:45:00+00:00,1
2019-01-23 14:00:00+00:00,1
2019-01-23 14:15:00+00:00,1
2019-01-23 14:30:00+00:00,0
2019-01-23 14:45:00+00:00,1
2019-01-23 15:00:00+00:00,1
2019-01-23 15:15:00+00:00,1
2019-01-23 15:30:00+00:00,0
2019-01-23 15:45:00+00:00,1
2019-01-23 16:00:00+00:00,0
2019-01-24 09:45:00+00:00,1
2019-01-24 10:00:00+00:00,1
2019-01-24 10:15:00+00:00,0
2019-01-24 10:30:00+00:00,0
2019-01-24 10:45:00+00:00,0
2019-01-24 11:00:00+00:00,0
2019-01-24 11:15:00+00:00,1
2019-01-24 11:30:00+00:00,1
2019-01-24 11:45:00+00:00,0
2019-01-24 12:00:00+00:00,0
2019-01-24 12:15:00+00:00,1
2019-01-24 12:30:00+00:00,0
2019-01-24 12:45:00+00:00,0
2019-01-24 13:00:00+00:00,0
2019-01-24 13:15:00+00:00,0
2019-01-24 13:30:00+00:00,0
2019-01-24 13:45:00+00:00,1
2019-01-24 14:00:00+00:00,1
2019-01-24 14:15:00+00:00,1
2019-01-24 14:30:00+00:00,1
2019-01-24 14:45:00+00:00,1
2019-01-24 15:00:00+00:00,1
2019-01-24 15:15:00+00:00,1
2019-01-24 15:30:00+00:00,0
2019-01-24 15:45:00+00:00,1
2019-01-24 16:00:00+00:00,1
2019-01-25 09:45:00+00:00,1
2019-01-25 10:00:00+00:00,1
2019-01-25 10:15:00+00:00,0
2019-01-25 10:30:00+00:00,1
2019-01-25 10:45:00+00:00,1
2019-01-25 11:00:00+00:00,0
2019-01-25 11:15:00+00:00,0
2019-01-25 11:30:00+00:00,1
2019-01-25 11:45:00+00:00,0
2019-01-25 12:00:00+00:00,0
2019-01-25 12:15:00+00:00,1
2019-01-25 12:30:00+00:00,0
2019-01-25 12:45:00+00:00,1
2019-01-25 13:00:00+00:00,0
2019-01-25 13:15:00+00:00,1
2019-01-25 13:30:00+00:00,0
2019-01-25 13:45:00+00:00,1
2019-01-25 14:00:00+00:00,1
2019-01-25 14:15:00+00:00,0
2019-01-25 14:30:00+00:00,1
2019-01-25 14:45:00+00:00,0
2019-01-25 15:00:00+00:00,0
2019-01-25 15:15:00+00:00,0
2019-01-25 15:30:00+00:00,0
2019-01-25 15:45:00+00:00,1
2019-01-25 16:00:00+00:00,0
2019-01-28 09:45:00+00:00,1
2019-01-28 10:00:00+00:00,0
2019-01-28 10:15:00+00:00,1
2019-01-28 10:30:00+00:00,1
2019-01-28 10:45:00+00:00,0
2019-01-28 11:00:00+00:00,0
2019-01-28 11:15:00+00:00,0
2019-01-28 11:30:00+00:00,1
2019-01-28 11:45:00+00:00,0
2019-01-28 12:00:00+00:00,1
2019-01-28 12:15:00+00:00,1
2019-01-28 12:30:00+00:00,0
2019-01-28 12:45:00+00:00,1
2019-01-28 13:00:00+00:00,1
2019-01-28 13:15:00+00:00,1
2019-01-28 13:30:00+00:00,0
2019-01-28 13:45:00+00:00,1
2019-01-28 14:00:00+00:00,0
2019-01-28 14:15:00+00:00,0
2019-01-28 14:30:00+00:00,1
2019-01-28 14:45:00+00:00,1
2019-01-28 15:00:00+00:00,1
2019-01-28 15:15:00+00:00,1
2019-01-28 15:30:00+00:00,0
2019-01-28 15:45:00+00:00,1
2019-01-28 16:00:00+00:00,1
2019-01-29 09:45:00+00:00,1
2019-01-29 10:00:00+00:00,0
2019-01-29 10:15:00+00:00,1
2019-01-29 10:30:00+00:00,0
2019-01-29 10:45:00+00:00,0
2019-01-29 11:00:00+00:00,1
2019-01-29 11:15:00+00:00,1
2019-01-29 11:30:00+00:00,0
2019-01-29 11:45:00+00:00,1
2019-01-29 12:00:00+00:00,0
2019-01-29 12:15:00+00:00,0
2019-01-29 12:30:00+00:00,1
2019-01-29 12:45:00+00:00,0
2019-01-29 13:00:00+00:00,1
2019-01-29 13:15:00+00:00,1
2019-01-29 13:30:00+00:00,1
2019-01-29 13:45:00+00:00,1
2019-01-29 14:00:00+00:00,0
2019-01-29 14:15:00+00:00,0
2019-01-29 14:30:00+00:00,0
2019-01-29 14:45:00+00:00,0
2019-01-29 15:00:00+00:00,0
2019-01-29 15:15:00+00:00,0
2019-01-29 15:30:00+00:00,1
2019-01-29 15:45:00+00:00,0
2019-01-29 16:00:00+00:00,0
2019-01-30 09:45:00+00:00,1
2019-01-30 10:00:00+00:00,0
2019-01-30 10:15:00+00:00,0
2019-01-30 10:30:00+00:00,1
2019-01-30 10:45:00+00:00,1
2019-01-30 11:00:00+00:00,1
2019-01-30 11:15:00+00:00,1
2019-01-30 11:30:00+00:00,0
2019-01-30 11:45:00+00:00,1
2019-01-30 12:00:00+00:00,1
2019-01-30 12:15:00+00:00,0
2019-01-30 12:30:00+00:00,0
2019-01-30 12:45:00+00:00,0
2019-01-30 13:00:00+00:00,1
2019-01-30 13:15:00+00:00,0
2019-01-30 13:30:00+00:00,0
2019-01-30 13:45:00+00:00,1
2019-01-30 14:00:00+00:00,1
2019-01-30 14:15:00+00:00,0
2019-01-30 14:30:00+00:00,0
2019-01-30 14:45:00+00:00,1
2019-01-30 15:00:00+00:00,0
2019-01-30 15:15:00+00:00,0
2019-01-30 15:30:00+00:00,0
2019-01-30 15:45:00+00:00,1
2019-01-30 16:00:00+00:00,0
2019-01-31 09:45:00+00:00,0
2019-01-31 10:00:00+00:00,0
2019-01-31 10:15:00+00:00,1
2019-01-31 10:30:00+00:00,1
2019-01-31 10:45:00+00:00,0
2019-01-31 11:00:00+00:00,1
2019-01-31 11:15:00+00:00,1
2019-01-31 11:30:00+00:00,0
2019-01-31 11:45:00+00:00,1
2019-01-31 12:00:00+00:00,0
2019-01-31 12:15:00+00:00,0
2019-01-31 12:30:00+00:00,1
2019-01-31 12:45:00+00:00,0
2019-01-31 13:00:00+00:00,1
2019-01-31 13:15:00+00:00,1
2019-01-31 13:30:00+00:00,1
2019-01-31 13:45:00+00:00,1
2019-01-31 14:00:00+00:00,0
2019-01-31 14:15:00+00:00,1
2019-01-31 14:30:00+00:00,0
2019-01-31 14:45:00+00:00,1
2019-01-31 15:00:00+00:00,0
2019-01-31 15:15:00+00:00,0
2019-01-31 15:30:00+00:00,0
2019-01-31 15:45:00+00:00,1
2019-01-31 16:00:00+00:00,1
2019-02-01 09:45:00+00:00,0
2019-02-01 10:00:00+00:00,1
2019-02-01 10:15:00+00:00,1
2019-02-01 10:30:00+00:00,0
2019-02-01 10:45:00+00:00,0
2019-02-01 11:00:00+00:00,1
2019-02-01 11:15:00+00:00,1
2019-02-01 11:30:00+00:00,0
2019-02-01 11:45:00+00:00,1
2019-02-01 12:00:00+00:00,0
2019-02-01 12:15:00+00:00,0
2019-02-01 12:30:00+00:00,1
2019-02-01 12:45:00+00:00,0
2019-02-01 13:00:00+00:00,0
2019-02-01 13:15:00+00:00,1
2019-02-01 13:30:00+00:00,0
2019-02-01 13:45:00+00:00,0
2019-02-01 14:00:00+00:00,0
2019-02-01 14:15:00+00:00,0
2019-02-01 14:30:00+00:00,1
2019-02-01 14:45:00+00:00,0
2019-02-01 15:00:00+00:00,0
2019-02-01 15:15:00+00:00,1
2019-02-01 15:30:00+00:00,0
2019-02-01 15:45:00+00:00,1
2019-02-01 16:00:00+00:00,0
2019-02-04 09:45:00+00:00,0
2019-02-04 10:00:00+00:00,0
2019-02-04 10:15:00+00:00,0
2019-02-04 10:30:00+00:00,0
2019-02-04 10:45:00+00:00,1
2019-02-04 11:00:00+00:00,1
2019-02-04 11:15:00+00:00,1
2019-02-04 11:30:00+00:00,1
2019-02-04 11:45:00+00:00,1
2019-02-04 12:00:00+00:00,0
2019-02-04 12:15:00+00:00,1
2019-02-04 12:30:00+00:00,0
2019-02-04 12:45:00+00:00,0
2019-02-04 13:00:00+00:00,0
2019-02-04 13:15:00+00:00,0
2019-02-04 13:30:00+00:00,1
2019-02-04 13:45:00+00:00,1
2019-02-04 14:00:00+00:00,1
2019-02-04 14:15:00+00:00,1
2019-02-04 14:30:00+00:00,0
2019-02-04 14:45:00+00:00,1
2019-02-04 15:00:00+00:00,1
2019-02-04 15:15:00+00:00,0
2019-02-04 15:30:00+00:00,0
2019-02-04 15:45:00+00:00,1
2019-02-04 16:00:00+00:00,1
2019-02-05 09:45:00+00:00,0
2019-02-05 10:00:00+00:00,0
2019-02-05 10:15:00+00:00,0
2019-02-05 10:30:00+00:00,0
2019-02-05 10:45:00+00:00,1
2019-02-05 11:00:00+00:00,1
2019-02-05 11:15:00+00:00,0
2019-02-05 11:30:00+00:00,1
2019-02-05 11:45:00+00:00,0
2019-02-05 12:00:00+00:00,0
2019-02-05 12:15:00+00:00,0
2019-02-05 12:30:00+00:00,1
2019-02-05 12:45:00+00:00,0
2019-02-05 13:00:00+00:00,0
2019-02-05 13:15:00+00:00,0
2019-02-05 13:30:00+00:00,0
2019-02-05 13:45:00+00:00,1
2019-02-05 14:00:00+00:00,1
2019-02-05 14:15:00+00:00,0
2019-02-05 14:30:00+00:00,1
2019-02-05 14:45:00+00:00,0
2019-02-05 15:00:00+00:00,0
2019-02-05 15:15:00+00:00,1
2019-02-05 15:30:00+00:00,1
2019-02-05 15:45:00+00:00,0
2019-02-05 16:00:00+00:00,1
2019-02-06 09:45:00+00:00,0
2019-02-06 10:00:00+00:00,0
2019-02-06 10:15:00+00:00,0
2019-02-06 10:30:00+00:00,1
2019-02-06 10:45:00+00:00,1
2019-02-06 11:00:00+00:00,0
2019-02-06 11:15:00+00:00,0
2019-02-06 11:30:00+00:00,1
2019-02-06 11:45:00+00:00,0
2019-02-06 12:00:00+00:00,0
2019-02-06 12:15:00+00:00,0
2019-02-06 12:30:00+00:00,1
2019-02-06 12:45:00+00:00,0
2019-02-06 13:00:00+00:00,1
2019-02-06 13:15:00+00:00,1
2019-02-06 13:30:00+00:00,1
2019-02-06 13:45:00+00:00,0
2019-02-06 14:00:00+00:00,0
2019-02-06 14:15:00+00:00,0
2019-02-06 14:30:00+00:00,0
2019-02-06 14:45:00+00:00,0
2019-02-06 15:00:00+00:00,1
2019-02-06 15:15:00+00:00,1
2019-02-06 15:30:00+00:00,0
2019-02-06 15:45:00+00:00,0
2019-02-06 16:00:00+00:00,0
2019-02-07 09:45:00+00:00,0
2019-02-07 10:00:00+00:00,0
2019-02-07 10:15:00+00:00,1
2019-02-07 10:30:00+00:00,0
2019-02-07 10:45:00+00:00,0
2019-02-07 11:00:00+00:00,0
2019-02-07 11:15:00+00:00,1
2019-02-07 11:30:00+00:00,1
2019-02-07 11:45:00+00:00,0
2019-02-07 12:00:00+00:00,1
2019-02-07 12:15:00+00:00,0
2019-02-07 12:30:00+00:00,0
2019-02-07 12:45:00+00:00,0
2019-02-07 13:00:00+00:00,1
2019-02-07 13:15:00+00:00,0
2019-02-07 13:30:00+00:00,1
2019-02-07 13:45:00+00:00,1
2019-02-07 14:00:00+00:00,0
2019-02-07 14:15:00+00:00,1
2019-02-07 14:30:00+00:00,0
2019-02-07 14:45:00+00:00,1
2019-02-07 15:00:00+00:00,1
2019-02-07 15:15:00+00:00,1
2019-02-07 15:30:00+00:00,1
2019-02-07 15:45:00+00:00,1
2019-02-07 16:00:00+00:00,0
2019-02-08 09:45:00+00:00,0
2019-02-08 10:00:00+00:00,0
2019-02-08 10:15:00+00:00,1
2019-02-08 10:30:00+00:00,0
2019-02-08 10:45:00+00:00,0
2019-02-08 11:00:00+00:00,1
2019-02-08 11:15:00+00:00,0
2019-02-08 11:30:00+00:00,1
2019-02-08 11:45:00+00:00,1
2019-02-08 12:00:00+00:00,1
2019-02-08 12:15:00+00:00,0
2019-02-08 12:30:00+00:00,0
2019-02-08 12:45:00+00:00,1
2019-02-08 13:00:00+00:00,1
2019-02-08 13:15:00+00:00,0
2019-02-08 13:30:00+00:00,0
2019-02-08 13:45:00+00:00,1
2019-02-08 14:00:00+00:00,1
2019-02-08 14:15:00+00:00,1
2019-02-08 14:30:00+00:00,1
2019-02-08 14:45:00+00:00,0
2019-02-08 15:00:00+00:00,1
2019-02-08 15:15:00+00:00,1
2019-02-08 15:30:00+00:00,0
2019-02-08 15:45:00+00:00,1
2019-02-08 16:00:00+00:00,1
2019-02-11 09:45:00+00:00,0
2019-02-11 10:00:00+00:00,0
2019-02-11 10:15:00+00:00,1
2019-02-11 10:30:00+00:00,0
2019-02-11 10:45:00+00:00,1
2019-02-11 11:00:00+00:00,0
2019-02-11 11:15:00+00:00,0
2019-02-11 11:30:00+00:00,0
2019-02-11 11:45:00+00:00,0
2019-02-11 12:00:00+00:00,0
2019-02-11 12:15:00+00:00,1
2019-02-11 12:30:00+00:00,1
2019-02-11 12:45:00+00:00,1
2019-02-11 13:00:00+00:00,0
2019-02-11 13:15:00+00:00,0
2019-02-11 13:30:00+00:00,0
2019-02-11 13:45:00+00:00,1
2019-02-11 14:00:00+00:00,0
2019-02-11 14:15:00+00:00,0
2019-02-11 14:30:00+00:00,1
2019-02-11 14:45:00+00:00,0
2019-02-11 15:00:00+00:00,0
2019-02-11 15:15:00+00:00,1
2019-02-11 15:30:00+00:00,0
2019-02-11 15:45:00+00:00,1
2019-02-11 16:00:00+00:00,1
2019-02-12 09:45:00+00:00,0
2019-02-12 10:00:00+00:00,0
2019-02-12 10:15:00+00:00,0
2019-02-12 10:30:00+00:00,0
2019-02-12 10:45:00+00:00,1
2019-02-12 11:00:00+00:00,1
2019-02-12 11:15:00+00:00,0
2019-02-12 11:30:00+00:00,1
2019-02-12 11:45:00+00:00,1
2019-02-12 12:00:00+00:00,0
2019-02-12 12:15:00+00:00,1
2019-02-12 12:30:00+00:00,0
2019-02-12 12:45:00+00:00,0
2019-02-12 13:00:00+00:00,1
2019-02-12 13:15:00+00:00,1
2019-02-12 13:30:00+00:00,1
2019-02-12 13:45:00+00:00,1
2019-02-12 14:00:00+00:00,1
2019-02-12 14:15:00+00:00,1
2019-02-12 14:30:00+00:00,0
2019-02-12 14:45:00+00:00,0
2019-02-12 15:00:00+00:00,0
2019-02-12 15:15:00+00:00,0
2019-02-12 15:30:00+00:00,0
2019-02-12 15:45:00+00:00,1
2019-02-12 16:00:00+00:00,1
2019-02-13 09:45:00+00:00,0
2019-02-13 10:00:00+00:00,0
2019-02-13 10:15:00+00:00,0
2019-02-13 10:30:00+00:00,1
2019-02-13 10:45:00+00:00,0
2019-02-13 11:00:00+00:00,0
2019-02-13 11:15:00+00:00,0
2019-02-13 11:30:00+00:00,1
2019-02-13 11:45:00+00:00,1
2019-02-13 12:00:00+00:00,0
2019-02-13 12:15:00+00:00,1
2019-02-13 12:30:00+00:00,1
2019-02-13 12:45:00+00:00,1
2019-02-13 13:00:00+00:00,0
2019-02-13 13:15:00+00:00,0
2019-02-13 13:30:00+00:00,0
2019-02-13 13:45:00+00:00,1
2019-02-13 14:00:00+00:00,0
2019-02-13 14:15:00+00:00,1
2019-02-13 14:30:00+00:00,1
2019-02-13 14:45:00+00:00,0
2019-02-13 15:00:00+00:00,0
2019-02-13 15:15:00+00:00,1
2019-02-13 15:30:00+00:00,0
2019-02-13 15:45:00+00:00,0
2019-02-13 16:00:00+00:00,0
2019-02-14 09:45:00+00:00,1
2019-02-14 10:00:00+00:00,1
2019-02-14 10:15:00+00:00,1
2019-02-14 10:30:00+00:00,1
2019-02-14 10:45:00+00:00,1
2019-02-14 11:00:00+00:00,0
2019-02-14 11:15:00+00:00,1
2019-02-14 11:30:00+00:00,1
